Pfam_Architecture	UniProt_ID
Peptidase_C14[106:392]	tr|A0A428V2L5|A0A428V2L5_9HYPO
Peptidase_C14[106:392]	tr|A0A430M2D4|A0A430M2D4_9HYPO
Peptidase_C14[106:392]	tr|A0A428SB96|A0A428SB96_9HYPO
Peptidase_C14[107:393]	tr|A0A3M2S9D2|A0A3M2S9D2_9HYPO
Peptidase_C14[121:405]	tr|A0A0J9WMS1|A0A0J9WMS1_FUSO4
Peptidase_C14[121:405]	tr|A0A5C6TA34|A0A5C6TA34_FUSOX
Peptidase_C14[121:405]	tr|W9J7T5|W9J7T5_FUSOX
Peptidase_C14[121:405]	tr|X0ALN0|X0ALN0_FUSOX
Peptidase_C14[121:405]	tr|X0KCF8|X0KCF8_FUSOX
Peptidase_C14[119:406]	tr|U7Q7Z9|U7Q7Z9_SPOS1
Peptidase_C14[126:413]	tr|A0A553HRE3|A0A553HRE3_9PEZI
zf-LSD1[5:28]-Peptidase_C14[67:347]	tr|S8EAA8|S8EAA8_9LAMI
Peptidase_C14[37:322]	tr|A0A6A6S4C8|A0A6A6S4C8_9PLEO
Peptidase_C14[127:415]	tr|A0A2C5X2A0|A0A2C5X2A0_9PEZI
Peptidase_C14[121:405]	tr|A0A319DP90|A0A319DP90_9EURO
Peptidase_C14[106:392]	tr|A0A428P9W6|A0A428P9W6_9HYPO
Peptidase_C14[154:449]	tr|B9WEA8|B9WEA8_CANDC
Peptidase_C14[173:458]	tr|A0A4Q9Q8K9|A0A4Q9Q8K9_9APHY
Peptidase_C14[122:409]	tr|D5GGU1|D5GGU1_TUBMM
Peptidase_C14[83:373]	tr|A3LZT0|A3LZT0_PICST
Peptidase_C14[34:322]	tr|A0A0D7BMW4|A0A0D7BMW4_9AGAR
Peptidase_C14[162:450]	tr|A0A165VJS5|A0A165VJS5_9AGAM
Peptidase_C14[208:495]	tr|A0A2S7R0Y5|A0A2S7R0Y5_9HELO
Peptidase_C14[136:424]	tr|A0A4S8Y595|A0A4S8Y595_AURPU
Peptidase_C14[183:473]	tr|A0A1E3Q7K8|A0A1E3Q7K8_LIPST
Peptidase_C14[28:319]	tr|A0A5C3LUM9|A0A5C3LUM9_9AGAR
Peptidase_C14[4:412]	tr|K3Z6L3|K3Z6L3_SETIT
Peptidase_C14[127:415]	tr|A0A4S8TUH9|A0A4S8TUH9_AURPU
Peptidase_C14[120:408]	tr|A0A2I1CAE9|A0A2I1CAE9_9EURO
Peptidase_C14[137:424]	tr|A0A086TDR1|A0A086TDR1_ACRC1
Peptidase_C14[131:419]	tr|A0A4S9BT10|A0A4S9BT10_AURPU
Peptidase_C14[24:316]	tr|A0A1X2G634|A0A1X2G634_9FUNG
Peptidase_C14[137:425]	tr|A0A4S8SIL2|A0A4S8SIL2_AURPU
Peptidase_C14[118:405]	tr|A0A5N6JW57|A0A5N6JW57_9HELO
Peptidase_C14[15:297]	tr|A0A1B7MP42|A0A1B7MP42_9AGAM
Peptidase_C14[119:406]	tr|A0A5M9JCK5|A0A5M9JCK5_MONFR
Peptidase_C14[136:424]	tr|A0A4V4IJQ5|A0A4V4IJQ5_AURPU
Peptidase_C14[136:424]	tr|A0A4S9LRX4|A0A4S9LRX4_AURPU
Peptidase_C14[136:424]	tr|A0A4T0FF78|A0A4T0FF78_AURPU
Peptidase_C14[136:424]	tr|A0A4S9VMT0|A0A4S9VMT0_AURPU
Peptidase_C14[136:424]	tr|A0A4S9GSW2|A0A4S9GSW2_AURPU
Peptidase_C14[136:424]	tr|A0A4S9E4I5|A0A4S9E4I5_AURPU
Peptidase_C14[136:424]	tr|A0A4S9GDG6|A0A4S9GDG6_AURPU
Peptidase_C14[136:424]	tr|A0A4S9IFM8|A0A4S9IFM8_AURPU
Peptidase_C14[136:424]	tr|A0A1A7MTW3|A0A1A7MTW3_AURPU
Peptidase_C14[136:424]	tr|A0A4T0D2K8|A0A4T0D2K8_AURPU
Peptidase_C14[136:424]	tr|A0A4T0D8Y8|A0A4T0D8Y8_AURPU
Peptidase_C14[136:424]	tr|A0A4S9S0B2|A0A4S9S0B2_AURPU
Peptidase_C14[136:424]	tr|A0A4S9CVC7|A0A4S9CVC7_AURPU
Peptidase_C14[46:334]	tr|A0A165I987|A0A165I987_XYLHT
Peptidase_C14[193:480]	tr|A0A284R7E2|A0A284R7E2_ARMOS
Peptidase_C14[161:447]	tr|A0A0F7SED0|A0A0F7SED0_PHARH
zf-LSD1[36:60]-Peptidase_C14[94:371]	tr|A0A5B7AC08|A0A5B7AC08_DAVIN
Peptidase_C14[141:429]	tr|A0A232LU71|A0A232LU71_9EURO
Peptidase_C14[126:413]	tr|A0A5N6JW55|A0A5N6JW55_9HELO
Peptidase_C14[169:457]	sp|Q1E0A3|MCA1_COCIM
Peptidase_C14[169:457]	tr|A0A6C1LIH2|A0A6C1LIH2_COCIT
Peptidase_C14[127:414]	tr|A0A5M9JAR7|A0A5M9JAR7_MONFR
Peptidase_C14[145:433]	tr|A0A0U1LPV1|A0A0U1LPV1_TALIS
Peptidase_C14[168:456]	tr|A0A0J6IN45|A0A0J6IN45_COCPO
Peptidase_C14[168:456]	tr|E9D186|E9D186_COCPS
Peptidase_C14[111:399]	tr|N1J6M4|N1J6M4_BLUG1
Peptidase_C14[135:420]	tr|A0A4Q4ZX14|A0A4Q4ZX14_9PEZI
Peptidase_C14[34:316]	tr|A0A5C3MK91|A0A5C3MK91_9AGAM
Peptidase_C14[111:399]	tr|A0A061HDE2|A0A061HDE2_BLUGR
Peptidase_C14[148:443]	tr|C4YNP9|C4YNP9_CANAW
Peptidase_C14[79:364]	tr|A0A0C3S8S3|A0A0C3S8S3_PHLGI
Peptidase_C14[142:428]	tr|A0A0B2X3Z1|A0A0B2X3Z1_METAS
Peptidase_C14[123:409]	tr|J3NMH6|J3NMH6_GAET3
Peptidase_C14[89:384]-Snf7[397:564]	tr|A0A1X0RYX3|A0A1X0RYX3_RHIZD
Peptidase_C14[122:406]	tr|A0A2T2NBH7|A0A2T2NBH7_CORCC
Peptidase_C14[132:420]	tr|A0A6A6CJ94|A0A6A6CJ94_9PEZI
zf-LSD1[7:31]-Peptidase_C14[83:359]	tr|A0A2C9VQG5|A0A2C9VQG5_MANES
Peptidase_C14[124:411]	tr|A0A2P5IEI9|A0A2P5IEI9_9PEZI
Peptidase_C14[167:456]	tr|A0A427XTU7|A0A427XTU7_9TREE
Peptidase_C14[134:418]	tr|F8MU79|F8MU79_NEUT8
Peptidase_C14[134:418]	tr|G4UVI2|G4UVI2_NEUT9
Peptidase_C14[123:410]	tr|A0A5N6HJH1|A0A5N6HJH1_9EURO
Peptidase_C14[167:457]	tr|A0A1B9IVG7|A0A1B9IVG7_9TREE
Peptidase_C14[133:421]	tr|A0A1L9W0E2|A0A1L9W0E2_ASPGL
Peptidase_C14[144:429]	tr|A0A6A5TEQ8|A0A6A5TEQ8_9PLEO
Peptidase_C14[138:424]	tr|A0A5N6UTN0|A0A5N6UTN0_9EURO
Peptidase_C14[121:405]	tr|A0A061H609|A0A061H609_9BASI
Peptidase_C14[121:405]	tr|A0A5C3EWP2|A0A5C3EWP2_9BASI
Peptidase_C14[152:440]	tr|A0A397GZ19|A0A397GZ19_9EURO
Peptidase_C14[153:441]	tr|A0A3R7J2N7|A0A3R7J2N7_9EURO
Peptidase_C14[163:451]	tr|A0A0B4H140|A0A0B4H140_METBS
Peptidase_C14[126:413]	tr|A0A1L7WXE7|A0A1L7WXE7_9HELO
Peptidase_C14[115:403]	tr|A0A3M7GHQ1|A0A3M7GHQ1_HORWE
zf-LSD1[7:31]-Peptidase_C14[75:352]	tr|A0A2R6RR02|A0A2R6RR02_ACTCC
Peptidase_C14[46:457]	tr|A0A2S3HAW3|A0A2S3HAW3_9POAL
Peptidase_C14[37:325]	tr|Q0U182|Q0U182_PHANO
Peptidase_C14[120:408]	sp|B0XPP3|MCA1A_ASPFC
Peptidase_C14[120:408]	sp|Q4WJA1|MCA1A_ASPFU
Peptidase_C14[46:454]	tr|A0A2T7EC29|A0A2T7EC29_9POAL
Peptidase_C14[187:476]	tr|A0A367J4Q1|A0A367J4Q1_RHIAZ
zf-LSD1[7:31]-Peptidase_C14[81:358]	tr|A0A0K9QG53|A0A0K9QG53_SPIOL
Peptidase_C14[119:407]	tr|A0A2A9PH67|A0A2A9PH67_9HYPO
Peptidase_C14[127:415]	tr|A0A367LE24|A0A367LE24_9HYPO
Peptidase_C14[148:436]	tr|A0A4S9RQM7|A0A4S9RQM7_AURPU
Peptidase_C14[104:388]	tr|A0A0G2F898|A0A0G2F898_9PEZI
Peptidase_C14[138:424]	tr|A0A5N7ACX0|A0A5N7ACX0_9EURO
Peptidase_C14[138:424]	tr|A0A5N7EEA2|A0A5N7EEA2_9EURO
Peptidase_C14[133:398]	tr|A0A137PAU3|A0A137PAU3_CONC2
Peptidase_C14[165:454]	tr|A0A1Y2BHI9|A0A1Y2BHI9_9TREE
Peptidase_C14[162:457]	tr|A0A225XUV8|A0A225XUV8_CRYNV
Peptidase_C14[162:457]	tr|A0A226BDG3|A0A226BDG3_CRYNV
Peptidase_C14[128:421]	tr|H8X2Z7|H8X2Z7_CANO9
Peptidase_C14[37:320]	tr|A0A0C2XDV1|A0A0C2XDV1_AMAMU
Peptidase_C14[127:415]	tr|A0A6H0Y109|A0A6H0Y109_9PEZI
Peptidase_C14[132:419]	tr|A0A1E4U1E8|A0A1E4U1E8_PACTA
Peptidase_C14[278:559]	tr|A0A1R1PTP2|A0A1R1PTP2_ZANCU
Peptidase_C14[179:467]	tr|A0A1Y2THI7|A0A1Y2THI7_9PEZI
Peptidase_C14[188:475]	tr|A0A401G7E9|A0A401G7E9_9APHY
Peptidase_C14[156:443]	tr|A0A4S3JRI9|A0A4S3JRI9_9EURO
Peptidase_C14[131:419]	tr|A0A6A6TUN1|A0A6A6TUN1_9PEZI
zf-LSD1[68:92]-Peptidase_C14[145:422]	tr|A0A5B7AA51|A0A5B7AA51_DAVIN
Peptidase_C14[117:404]	tr|A0A1E3NZC9|A0A1E3NZC9_WICAA
Peptidase_C14[4:412]	tr|A0A4U6VCX4|A0A4U6VCX4_SETVI
Peptidase_C14[112:400]	tr|A0A017SS61|A0A017SS61_9EURO
Peptidase_C14[158:446]	tr|A0A0S7E2C6|A0A0S7E2C6_9EURO
Peptidase_C14[170:456]	tr|A0A059JGS4|A0A059JGS4_TRIIM
Peptidase_C14[23:310]	tr|A0A5N6L4D8|A0A5N6L4D8_9ROSI
Peptidase_C14[218:507]	tr|A0A0C2ZS23|A0A0C2ZS23_9AGAM
zf-LSD1[7:31]-Peptidase_C14[75:352]	tr|A0A2G2ZJH4|A0A2G2ZJH4_CAPAN
Peptidase_C14[206:494]	tr|A0A168PEM4|A0A168PEM4_ABSGL
Peptidase_C14[141:388]	tr|A0A0C9VQW5|A0A0C9VQW5_9AGAM
Peptidase_C14[113:400]	tr|A0A1F5LBY8|A0A1F5LBY8_9EURO
Peptidase_C14[179:468]	tr|A0A0L6X2Q1|A0A0L6X2Q1_9AGAR
Peptidase_C14[163:451]	tr|A0A0B4EVI9|A0A0B4EVI9_METAF
Peptidase_C14[15:302]	tr|A0A1D2VNA3|A0A1D2VNA3_9ASCO
Peptidase_C14[164:452]	tr|A0A0D9NMR8|A0A0D9NMR8_METAN
Peptidase_C14[46:337]	tr|A0A168LZE6|A0A168LZE6_MUCCL
Peptidase_C14[159:447]	tr|A0A0J5PPA3|A0A0J5PPA3_ASPFM
Peptidase_C14[159:447]	tr|A0A229W5N8|A0A229W5N8_ASPFM
Peptidase_C14[139:429]	tr|A0A2H3ELE6|A0A2H3ELE6_ARMGA
Peptidase_C14[150:456]	tr|A0A284RLY5|A0A284RLY5_ARMOS
Peptidase_C14[218:506]	tr|A0A067SQA5|A0A067SQA5_GALM3
Peptidase_C14[119:406]	tr|A0A2C5W624|A0A2C5W624_9PEZI
Peptidase_C14[120:410]	tr|A0A2J5HVD7|A0A2J5HVD7_9EURO
XYPPX[35:45]-XYPPX[47:61]-Peptidase_C14[171:457]	tr|A0A1Z1C4B7|A0A1Z1C4B7_CLAUC
Peptidase_C14[221:508]	tr|A0A5M9JES8|A0A5M9JES8_MONFR
Peptidase_C14[108:393]	tr|A0A0F4Z8C3|A0A0F4Z8C3_9PEZI
Peptidase_C14[10:321]	tr|R0GW24|R0GW24_9BRAS
Peptidase_C14[120:407]	tr|E3S224|E3S224_PYRTT
Peptidase_C14[163:457]	sp|P0CM58|MCA1_CRYNJ
Peptidase_C14[163:457]	sp|P0CM59|MCA1_CRYNB
Peptidase_C14[4:414]	tr|A0A0E0L499|A0A0E0L499_ORYPU
Peptidase_C14[136:422]	tr|A0A425BS41|A0A425BS41_9PEZI
Peptidase_C14[150:438]	tr|E4V116|E4V116_ARTGP
Peptidase_C14[112:399]	tr|L7HZN2|L7HZN2_MAGOY
Peptidase_C14[112:399]	tr|L7IUP1|L7IUP1_MAGOP
Peptidase_C14[46:330]	tr|A0A6A6JRI1|A0A6A6JRI1_9PLEO
Peptidase_C14[273:560]	tr|A0A5N6JW65|A0A5N6JW65_9HELO
zf-LSD1[33:57]-Peptidase_C14[110:387]	tr|A0A5B7A9J1|A0A5B7A9J1_DAVIN
Peptidase_C14[122:407]	tr|A0A4Q4V1H2|A0A4Q4V1H2_9PEZI
Peptidase_C14[157:442]	tr|H6C2F8|H6C2F8_EXODN
zf-LSD1[6:30]-Peptidase_C14[88:324]	tr|A0A059DKI7|A0A059DKI7_EUCGR
Peptidase_C14[178:466]	tr|A0A067N8U6|A0A067N8U6_PLEOS
Peptidase_C14[136:423]	tr|A0A2W1I068|A0A2W1I068_9PLEO
Peptidase_C14[22:305]	tr|A0A197K1G1|A0A197K1G1_9FUNG
Peptidase_C14[141:426]	tr|A0A1Y2LRD4|A0A1Y2LRD4_EPING
Peptidase_C14[122:410]	tr|A0A0L1IP65|A0A0L1IP65_ASPNO
Peptidase_C14[36:318]	tr|A0A1Y2GAR0|A0A1Y2GAR0_9FUNG
Peptidase_C14[57:277]-Peptidase_C14[370:500]	tr|A0A510PCJ7|A0A510PCJ7_MICAE
Peptidase_C14[99:390]-Snf7[412:569]	tr|I1CN33|I1CN33_RHIO9
Peptidase_C14[134:421]	tr|A0A1D2VN42|A0A1D2VN42_9ASCO
zf-LSD1[6:30]-Peptidase_C14[76:356]	tr|A0A1R3JIX0|A0A1R3JIX0_COCAP
Peptidase_C14[121:405]	tr|A0A0C2IN30|A0A0C2IN30_9PEZI
Peptidase_C14[104:390]	tr|C7YSH7|C7YSH7_NECH7
Peptidase_C14[162:457]	tr|J9VY73|J9VY73_CRYNH
Peptidase_C14[142:429]	tr|A0A2W1GIU6|A0A2W1GIU6_9PLEO
Peptidase_C14[64:352]	tr|A0A0F8B5S8|A0A0F8B5S8_CERFI
Peptidase_C14[179:467]	tr|A0A1Y2VKC1|A0A1Y2VKC1_9PEZI
Peptidase_C14[151:437]	tr|A0A2V5IEC8|A0A2V5IEC8_9EURO
Peptidase_C14[191:482]	tr|A0A1X2IDH4|A0A1X2IDH4_9FUNG
Peptidase_C14[46:333]	tr|A0A2V1CTN4|A0A2V1CTN4_9HELO
Peptidase_C14[10:319]	tr|A0A0D3EHZ1|A0A0D3EHZ1_BRAOL
Peptidase_C14[209:497]	tr|A0A0F7ZPP5|A0A0F7ZPP5_9HYPO
Peptidase_C14[151:438]	tr|A0A060SKQ0|A0A060SKQ0_PYCCI
Peptidase_C14[168:454]	tr|C5P8Z0|C5P8Z0_COCP7
Peptidase_C14[51:339]	tr|A0A1Y1MTA9|A0A1Y1MTA9_PHOPY
Peptidase_C14[126:413]	tr|A0A4Z1HQE6|A0A4Z1HQE6_9HELO
Peptidase_C14[126:413]	tr|A0A4Z1KPW7|A0A4Z1KPW7_9HELO
Peptidase_C14[126:413]	tr|A0A4S8R656|A0A4S8R656_9HELO
Peptidase_C14[126:413]	tr|A0A4Z1G5K4|A0A4Z1G5K4_9HELO
Peptidase_C14[126:413]	tr|A0A4Z1K2T1|A0A4Z1K2T1_9HELO
Peptidase_C14[126:413]	tr|A0A4Z1F5H3|A0A4Z1F5H3_9HELO
Peptidase_C14[117:402]	tr|A0A4P7NFC4|A0A4P7NFC4_MAGOR
Peptidase_C14[126:413]	tr|A0A384JAN5|A0A384JAN5_BOTFB
Peptidase_C14[138:425]	tr|A0A1V6QKT0|A0A1V6QKT0_9EURO
Peptidase_C14[126:410]	tr|A0A0F2M3B2|A0A0F2M3B2_SPOSC
Peptidase_C14[158:442]	tr|A0A1Y1ZR59|A0A1Y1ZR59_9PLEO
Peptidase_C14[36:325]	tr|N1JDQ0|N1JDQ0_BLUG1
Peptidase_C14[159:447]	tr|A0A397H0S6|A0A397H0S6_9EURO
Peptidase_C14[189:477]	tr|A0A409YI18|A0A409YI18_9AGAR
Peptidase_C14[173:460]	tr|A0A1Y2IZJ5|A0A1Y2IZJ5_PYCCO
Peptidase_C14[116:403]	tr|A0A0S7DJG9|A0A0S7DJG9_9EURO
Peptidase_C14[147:433]	tr|A0A395HP35|A0A395HP35_ASPHC
Peptidase_C14[137:421]	tr|A0A6A6PPZ5|A0A6A6PPZ5_9PEZI
Peptidase_C14[126:413]	tr|A0A4Z1GY12|A0A4Z1GY12_9HELO
Peptidase_C14[164:452]	tr|A0A0A1UNW9|A0A0A1UNW9_9HYPO
Peptidase_C14[164:452]	tr|E9FBY7|E9FBY7_METRA
Peptidase_C14[138:422]	tr|A0A5N6T6T6|A0A5N6T6T6_ASPPS
Peptidase_C14[4:383]	tr|A0A287G1X2|A0A287G1X2_HORVV
Peptidase_C14[122:409]	tr|A0A507R1A4|A0A507R1A4_MONPU
Peptidase_C14[131:418]	tr|W9CQA2|W9CQA2_SCLBF
Peptidase_C14[103:387]	tr|A0A4Y8DFY5|A0A4Y8DFY5_9HELO
Peptidase_C14[65:349]	tr|A0A5N7C3Q8|A0A5N7C3Q8_PETAA
Peptidase_C14[117:405]	tr|N1PEG7|N1PEG7_DOTSN
Peptidase_C14[137:422]	tr|A0A0N0NHT5|A0A0N0NHT5_9EURO
Peptidase_C14[117:402]	tr|G4N7P4|G4N7P4_MAGO7
Peptidase_C14[119:406]	tr|A0A1D9QGX2|A0A1D9QGX2_SCLS1
Peptidase_C14[25:313]	tr|A0A5N6TNB3|A0A5N6TNB3_9EURO
Peptidase_C14[121:405]	tr|M2NLA2|M2NLA2_BAUPA
Peptidase_C14[152:440]	tr|A0A2C5YZJ9|A0A2C5YZJ9_9HYPO
Peptidase_C14[110:397]	sp|Q0CTN3|MCA1A_ASPTN
Peptidase_C14[95:379]	tr|A0A0C3HCB9|A0A0C3HCB9_9PEZI
zf-LSD1[7:31]-Peptidase_C14[81:356]-Pterin_4a[433:526]	tr|A0A5J5AWQ3|A0A5J5AWQ3_9ASTE
Peptidase_C14[154:442]	tr|A0A178FC97|A0A178FC97_TRIVO
Peptidase_C14[154:442]	tr|A0A022WBQ9|A0A022WBQ9_TRIRU
Peptidase_C14[154:442]	tr|A0A080WLR1|A0A080WLR1_TRIRC
Peptidase_C14[154:442]	tr|A0A178F7I4|A0A178F7I4_TRIRU
Peptidase_C14[154:442]	tr|A0A022Y385|A0A022Y385_TRISD
Peptidase_C14[36:325]	tr|A0A061HBZ6|A0A061HBZ6_BLUGR
Peptidase_C14[134:422]	tr|A0A369HF02|A0A369HF02_9HYPO
Peptidase_C14[4:385]	tr|A0A287G1X3|A0A287G1X3_HORVV
Peptidase_C14[148:398]	tr|A0A179A0G6|A0A179A0G6_9EURO
Peptidase_C14[135:422]	tr|A0A1V6R566|A0A1V6R566_9EURO
Peptidase_C14[126:411]	tr|G2YW15|G2YW15_BOTF4
Peptidase_C14[109:397]	tr|M3CY17|M3CY17_SPHMS
Peptidase_C14[93:381]	tr|A0A139HKW6|A0A139HKW6_9PEZI
Peptidase_C14[138:423]	sp|A6SDT7|MCA1_BOTFB
Peptidase_C14[138:423]	tr|M7UFB7|M7UFB7_BOTF1
Peptidase_C14[34:323]	tr|A0A5B1QDD8|A0A5B1QDD8_9AGAM
Peptidase_C14[134:420]	tr|A0A3E2HHA6|A0A3E2HHA6_SCYLI
Peptidase_C14[164:452]	tr|E9E3H1|E9E3H1_METAQ
Peptidase_C14[138:426]	tr|A0A6A6RA78|A0A6A6RA78_9PEZI
Peptidase_C14[134:421]	tr|A0A1V6N995|A0A1V6N995_9EURO
Peptidase_C14[234:479]	tr|A0A5M3N3G4|A0A5M3N3G4_CONPW
Peptidase_C14[135:420]	tr|A0A2H4SNR3|A0A2H4SNR3_CORMI
Peptidase_C14[135:420]	tr|G3J427|G3J427_CORMM
zf-LSD1[7:31]-Peptidase_C14[82:320]	tr|A0A2H5Q7K8|A0A2H5Q7K8_CITUN
Peptidase_C14[139:424]	tr|A0A177C6L8|A0A177C6L8_9PLEO
Peptidase_C14[157:442]	tr|A0A6A6VBS3|A0A6A6VBS3_9PLEO
Peptidase_C14[134:421]	tr|A0A0G4P7V9|A0A0G4P7V9_PENCA
Peptidase_C14[134:421]	tr|X2C1F7|X2C1F7_9EURO
Peptidase_C14[134:421]	tr|X2C1L5|X2C1L5_9EURO
Peptidase_C14[134:421]	tr|X2C1T5|X2C1T5_PENCA
Peptidase_C14[138:425]	tr|S3DKB2|S3DKB2_GLAL2
Peptidase_C14[215:499]	tr|A0A137Q2D0|A0A137Q2D0_9AGAR
zf-LSD1[7:31]-Peptidase_C14[82:318]	tr|A0A067F2N3|A0A067F2N3_CITSI
Peptidase_C14[85:373]	tr|A0A1B5L587|A0A1B5L587_USTVR
Peptidase_C14[10:319]	tr|A0A3P6EQ22|A0A3P6EQ22_BRAOL
Peptidase_C14[137:424]	tr|X2C130|X2C130_9EURO
Peptidase_C14[118:405]	tr|A0A5N6L3J7|A0A5N6L3J7_9ROSI
Peptidase_C14[150:435]	tr|A0A0D2AW64|A0A0D2AW64_9EURO
Peptidase_C14[140:424]	tr|E5A3H1|E5A3H1_LEPMJ
Peptidase_C14[181:466]	tr|K1X2U4|K1X2U4_MARBU
Peptidase_C14[163:450]	tr|A0A2G8SPF5|A0A2G8SPF5_9APHY
Peptidase_C14[141:426]	tr|A0A1C1CWZ4|A0A1C1CWZ4_9EURO
Peptidase_C14[35:320]	tr|G9N2V1|G9N2V1_HYPVG
Peptidase_C14[63:337]	tr|C6H5K1|C6H5K1_AJECH
Peptidase_C14[113:399]	tr|A0A067NPH3|A0A067NPH3_PLEOS
Peptidase_C14[111:395]	tr|A0A5N6FP65|A0A5N6FP65_PETAA
Peptidase_C14[160:446]	tr|A0A1L9SJU6|A0A1L9SJU6_9EURO
Peptidase_C14[194:482]	tr|J4HZ14|J4HZ14_9APHY
Peptidase_C14[29:314]	tr|A0A6A6XFA5|A0A6A6XFA5_9PLEO
zf-LSD1[7:31]-Peptidase_C14[79:354]	tr|A0A2I4EIG8|A0A2I4EIG8_JUGRE
Peptidase_C14[154:438]	tr|A0A0K8LMY3|A0A0K8LMY3_9EURO
Peptidase_C14[163:451]	tr|A0A0H1B978|A0A0H1B978_9EURO
Peptidase_C14[121:408]	tr|A0A2I2G1V2|A0A2I2G1V2_9EURO
Peptidase_C14[46:333]	tr|A0A2J6PJ29|A0A2J6PJ29_9HELO
Peptidase_C14[147:434]	tr|A0A0D1XKP1|A0A0D1XKP1_9PEZI
Peptidase_C14[112:401]	tr|A0A383UZX5|A0A383UZX5_BLUGH
Peptidase_C14[119:407]	tr|A0A0G2GEY0|A0A0G2GEY0_9PEZI
Peptidase_C14[115:399]	tr|A0A3M7AXD0|A0A3M7AXD0_HORWE
Peptidase_C14[115:399]	tr|A0A3M7DNV7|A0A3M7DNV7_HORWE
Peptidase_C14[115:399]	tr|A0A3M7IP80|A0A3M7IP80_HORWE
Peptidase_C14[147:431]	sp|A1D3V4|MCA1A_NEOFI
Peptidase_C14[129:417]	tr|M2ZZQ4|M2ZZQ4_PSEFD
Peptidase_C14[63:348]	sp|A6R7B8|MCA1_AJECN
Peptidase_C14[139:423]	tr|A0A6G1J621|A0A6G1J621_9PLEO
Peptidase_C14[128:412]	tr|W3XJ80|W3XJ80_PESFW
Peptidase_C14[150:397]	tr|A0A165EC93|A0A165EC93_9APHY
Peptidase_C14[179:467]	tr|A0A166S7K4|A0A166S7K4_METRR
Peptidase_C14[179:467]	tr|A0A5C6G337|A0A5C6G337_9HYPO
Peptidase_C14[158:442]	tr|A0A2V1DEY5|A0A2V1DEY5_9PLEO
Peptidase_C14[155:431]	tr|A0A084G8B5|A0A084G8B5_PSEDA
Peptidase_C14[231:518]	tr|A0A3M7M6R9|A0A3M7M6R9_9PLEO
Peptidase_C14[132:416]	tr|A0A3M7FBX9|A0A3M7FBX9_HORWE
Peptidase_C14[139:423]	sp|A7F075|MCA1_SCLS1
Peptidase_C14[141:426]	tr|A0A2T3AIU4|A0A2T3AIU4_9PEZI
Peptidase_C14[86:359]	tr|A0A314UW49|A0A314UW49_PRUYE
Peptidase_C14[43:328]	tr|A0A0D2C9G2|A0A0D2C9G2_9EURO
Peptidase_C14[129:416]	tr|A0A218Z959|A0A218Z959_9HELO
Peptidase_C14[154:443]	tr|A0A1E3QNM7|A0A1E3QNM7_9ASCO
Peptidase_C14[264:552]	tr|A0A165CCC5|A0A165CCC5_9APHY
Peptidase_C14[159:447]	tr|A0A5N5M4R2|A0A5N5M4R2_9PEZI
Peptidase_C14[31:319]	tr|A0A5N6V9F6|A0A5N6V9F6_9EURO
Peptidase_C14[102:388]	sp|A4QTY2|MCA1_MAGO7
Peptidase_C14[102:388]	tr|A0A4P7NBP6|A0A4P7NBP6_MAGOR
Peptidase_C14[102:388]	tr|L7HV48|L7HV48_MAGOY
Peptidase_C14[102:388]	tr|L7JHD6|L7JHD6_MAGOP
Peptidase_C14[140:425]	tr|A0A6A5RNI0|A0A6A5RNI0_9PLEO
Peptidase_C14[148:435]	tr|A0A6A6HVD1|A0A6A6HVD1_9PLEO
Peptidase_C14[137:424]	tr|A0A094AP30|A0A094AP30_9PEZI
Peptidase_C14[138:426]	tr|A0A1J9R8P3|A0A1J9R8P3_9PEZI
Peptidase_C14[154:442]	tr|A0A0B2X6E2|A0A0B2X6E2_METAS
Peptidase_C14[168:456]	tr|A0A063BKI1|A0A063BKI1_USTVR
Peptidase_C14[184:474]	tr|A0A421JIC7|A0A421JIC7_9ASCO
Peptidase_C14[160:446]	tr|F8N102|F8N102_NEUT8
Peptidase_C14[69:344]	tr|A0A5E4E599|A0A5E4E599_PRUDU
Peptidase_C14[160:446]	sp|Q7S232|MCA1A_NEUCR
Peptidase_C14[160:446]	tr|A0A0B0DPW2|A0A0B0DPW2_NEUCS
Peptidase_C14[134:421]	tr|A0A0M8PGF6|A0A0M8PGF6_9EURO
Peptidase_C14[128:415]	tr|A0A094F3K5|A0A094F3K5_9PEZI
Peptidase_C14[126:414]	tr|A0A5N6ZLY5|A0A5N6ZLY5_9EURO
Peptidase_C14[126:414]	tr|A0A5N7ENH7|A0A5N7ENH7_9EURO
Peptidase_C14[10:319]	tr|A0A078HCQ6|A0A078HCQ6_BRANA
Peptidase_C14[154:439]	tr|A0A022WCD6|A0A022WCD6_TRIRU
Peptidase_C14[154:439]	tr|F2SXM6|F2SXM6_TRIRC
Peptidase_C14[154:439]	tr|A0A022Y245|A0A022Y245_TRISD
zf-LSD1[7:31]-Peptidase_C14[78:357]	tr|A0A484KVZ3|A0A484KVZ3_9ASTE
Peptidase_C14[153:437]	tr|A0A6A6DDA1|A0A6A6DDA1_9PEZI
Peptidase_C14[51:335]	tr|A0A179IAF4|A0A179IAF4_9HYPO
Peptidase_C14[103:394]	tr|G8JXJ6|G8JXJ6_ERECY
Peptidase_C14[158:445]	tr|A0A072Q4J9|A0A072Q4J9_9EURO
